,Open,High,Low,Close,Profitable
0,154.11000061035156,154.25999450683594,153.58999633789062,154.02000427246094,0.0
1,427.8800048828125,428.55999755859375,427.1300048828125,427.70001220703125,0.0
2,299.8500061035156,300.7300109863281,299.510009765625,300.6499938964844,0.0
3,147.10000610351562,147.61000061035156,146.05999755859375,146.2100067138672,0.0
4,126.45999908447266,128.02999877929688,126.20999908447266,127.75,0.0
5,114.97000122070312,115.7699966430664,114.5,114.5199966430664,0.0
6,134.02000427246094,134.80999755859375,133.1300048828125,133.33999633789062,0.0
7,123.79000091552734,124.0199966430664,123.37999725341797,123.69000244140625,0.0
8,194.2899932861328,195.05999755859375,193.9600067138672,194.83999633789062,0.0
9,189.75999450683594,190.47999572753906,189.58999633789062,190.35000610351562,0.0
10,91.16000366210938,91.31999969482422,85.36000061035156,89.08999633789062,0.0
11,85.26000213623047,85.77999877929688,83.72000122070312,84.08999633789062,0.0
12,138.0,140.6875,136.5,140.25,0.0
13,143.07000732421875,143.44000244140625,142.72999572753906,142.9600067138672,0.0
14,140.25,141.5500030517578,140.22999572753906,141.2899932861328,0.0
15,134.9199981689453,135.41000366210938,134.75,135.17999267578125,0.0
16,121.29000091552734,121.97000122070312,120.31999969482422,121.5199966430664,0.0
17,110.19000244140625,111.36000061035156,110.05000305175781,111.06999969482422,0.0
18,148.82000732421875,149.47999572753906,148.47999572753906,149.22999572753906,0.0
19,115.26000213623047,115.30000305175781,113.0199966430664,113.20999908447266,0.0
20,208.25999450683594,208.66000366210938,207.5399932861328,208.61000061035156,0.0
21,145.8300018310547,145.9499969482422,144.75,145.1699981689453,0.0
22,111.5199966430664,112.04000091552734,111.0,111.77999877929688,0.0
23,247.27999877929688,247.4199981689453,246.47000122070312,247.10000610351562,0.0
24,212.16000366210938,213.58999633789062,211.2100067138672,213.00999450683594,0.0
25,131.24000549316406,131.9499969482422,130.9199981689453,131.9499969482422,0.0
26,121.25,121.30000305175781,120.38999938964844,121.05000305175781,0.0
27,136.52000427246094,137.0500030517578,136.4199981689453,136.83999633789062,0.0
28,107.6500015258789,108.08000183105469,107.06999969482422,107.16000366210938,0.0
29,282.3699951171875,286.3299865722656,281.3399963378906,286.2799987792969,0.0
30,153.2899932861328,153.41000366210938,150.58999633789062,151.02999877929688,0.0
31,144.46875,145.75,143.28125,145.0,0.0
32,114.44999694824219,115.44999694824219,113.06999969482422,113.1500015258789,0.0
33,185.9499969482422,186.25999450683594,183.9600067138672,184.33999633789062,0.0
34,195.00999450683594,198.2100067138672,194.4499969482422,198.11000061035156,0.0
35,460.29998779296875,460.70001220703125,458.20001220703125,460.0400085449219,0.0
36,256.70001220703125,257.1400146484375,255.77000427246094,257.1099853515625,0.0
37,119.76000213623047,120.4000015258789,119.3499984741211,120.37000274658203,0.0
38,145.71875,145.90625,141.515625,142.09375,0.0
39,289.9599914550781,291.6099853515625,287.0199890136719,288.07000732421875,0.0
40,243.77000427246094,244.3300018310547,243.1699981689453,243.77999877929688,0.0
41,162.1300048828125,162.64999389648438,161.6699981689453,162.60000610351562,0.0
42,119.4000015258789,120.23999786376953,119.37000274658203,120.1500015258789,0.0
43,116.76000213623047,117.51000213623047,116.37999725341797,117.41000366210938,0.0
44,111.41000366210938,111.9000015258789,109.41000366210938,109.56999969482422,0.0
45,218.25999450683594,218.58999633789062,217.35000610351562,218.0,0.0
46,179.3800048828125,179.41000366210938,178.25,178.64999389648438,0.0
47,82.5999984741211,82.86000061035156,81.0999984741211,81.31999969482422,0.0
48,122.1500015258789,122.66000366210938,121.75,122.2699966430664,0.0
49,109.06999969482422,110.12999725341797,108.7300033569336,109.79000091552734,0.0
50,154.6999969482422,154.97999572753906,154.52000427246094,154.77999877929688,0.0
51,124.44000244140625,124.93000030517578,123.88999938964844,124.0999984741211,0.0
